,nivel satisfacción,última evaluación,número proyectos,horas mensuales promedio,años en la empresa,accidente laboral,se fue,promoción últimos 5 años,departamento,salario,región
11970,0.14,0.38,5,115,6,1,0,0,marketing,high,Reino Unido
11971,0.85,0.89,4,150,3,0,0,0,accounting,high,Colombia
11972,0.55,0.81,3,239,8,0,0,0,accounting,high,Reino Unido
11973,0.49,0.71,4,178,8,0,0,0,IT,medium,Colombia
11974,0.82,0.58,5,263,8,0,0,0,IT,medium,India
11975,0.59,0.77,3,272,8,0,0,0,management,high,Colombia
11976,0.9,0.82,3,133,8,0,0,0,marketing,medium,India
11977,0.62,0.72,3,149,3,1,0,0,marketing,medium,Reino Unido
11978,0.61,0.68,3,193,2,0,0,0,marketing,medium,India
11979,0.52,0.55,5,174,3,1,0,0,sales,medium,Colombia
11980,0.79,0.87,4,223,5,0,0,0,sales,medium,Colombia
11981,0.49,0.89,4,201,8,0,0,0,sales,medium,India
11982,0.73,0.67,2,139,8,0,0,0,sales,medium,India
11983,0.67,0.49,5,241,8,0,0,0,sales,medium,India
11984,0.52,0.61,4,187,4,1,0,0,sales,medium,Reino Unido
11985,0.72,0.64,4,192,3,0,0,0,sales,medium,India
11986,0.48,0.5,5,142,4,0,0,0,IT,medium,Reino Unido
11987,0.19,0.79,4,229,4,0,0,0,product_mng,medium,Reino Unido
11988,0.49,0.49,3,104,7,0,0,0,product_mng,high,India
11989,0.9,0.76,3,255,7,0,0,0,product_mng,low,India
11990,0.49,0.49,4,212,7,0,0,0,product_mng,medium,Colombia
11991,0.6,0.53,2,235,7,0,0,0,IT,medium,Reino Unido
11992,0.62,0.85,3,237,3,1,0,0,IT,medium,Colombia
11993,0.64,0.5,4,253,10,0,0,1,management,high,Colombia
11994,0.22,0.94,3,193,10,0,0,1,management,high,Reino Unido
11995,0.9,0.55,3,259,10,1,0,1,management,high,India
11996,0.74,0.95,5,266,10,0,0,1,management,high,Reino Unido
11997,0.85,0.54,3,185,10,0,0,1,management,high,Colombia
11998,0.33,0.65,3,172,10,0,0,1,marketing,high,Colombia
11999,0.5,0.73,4,180,3,0,0,0,IT,low,Colombia
12000,0.38,0.53,2,157,3,0,1,0,sales,low,Colombia
12001,0.8,0.86,5,262,6,0,1,0,sales,medium,Reino Unido
12002,0.11,0.88,7,272,4,0,1,0,sales,medium,Colombia
12003,0.72,0.87,5,223,5,0,1,0,sales,low,India
12004,0.37,0.52,2,159,3,0,1,0,sales,low,Reino Unido
12005,0.41,0.5,2,153,3,0,1,0,sales,low,India
12006,0.1,0.77,6,247,4,0,1,0,sales,low,Reino Unido
12007,0.92,0.85,5,259,5,0,1,0,sales,low,India
12008,0.89,1.0,5,224,5,0,1,0,sales,low,India
12009,0.42,0.53,2,142,3,0,1,0,sales,low,India
12010,0.45,0.54,2,135,3,0,1,0,sales,low,Reino Unido
12011,0.11,0.81,6,305,4,0,1,0,sales,low,India
12012,0.84,0.92,4,234,5,0,1,0,sales,low,India
12013,0.41,0.55,2,148,3,0,1,0,sales,low,Colombia
12014,0.36,0.56,2,137,3,0,1,0,sales,low,Reino Unido
12015,0.38,0.54,2,143,3,0,1,0,sales,low,Reino Unido
12016,0.45,0.47,2,160,3,0,1,0,sales,low,Reino Unido
12017,0.78,0.99,4,255,6,0,1,0,sales,low,India
12018,0.45,0.51,2,160,3,1,1,1,sales,low,India
12019,0.76,0.89,5,262,5,0,1,0,sales,low,Reino Unido
12020,0.11,0.83,6,282,4,0,1,0,sales,low,Reino Unido
12021,0.38,0.55,2,147,3,0,1,0,sales,low,Colombia
12022,0.09,0.95,6,304,4,0,1,0,sales,low,India
12023,0.46,0.57,2,139,3,0,1,0,sales,low,India
12024,0.4,0.53,2,158,3,0,1,0,sales,low,India
12025,0.89,0.92,5,242,5,0,1,0,sales,low,Reino Unido
12026,0.82,0.87,4,239,5,0,1,0,sales,low,India
12027,0.4,0.49,2,135,3,0,1,0,sales,low,Reino Unido
12028,0.41,0.46,2,128,3,0,1,0,accounting,low,India
12029,0.38,0.5,2,132,3,0,1,0,accounting,low,India
12030,0.09,0.62,6,294,4,0,1,0,accounting,low,Colombia
12031,0.45,0.57,2,134,3,0,1,0,hr,low,Reino Unido
12032,0.4,0.51,2,145,3,0,1,0,hr,low,Reino Unido
12033,0.45,0.55,2,140,3,0,1,0,hr,low,Colombia
12034,0.84,0.87,4,246,6,0,1,0,hr,low,India
12035,0.1,0.94,6,255,4,0,1,0,technical,low,Colombia
12036,0.38,0.46,2,137,3,0,1,0,technical,low,Reino Unido
12037,0.45,0.5,2,126,3,0,1,0,technical,low,Colombia
12038,0.11,0.89,6,306,4,0,1,0,technical,low,Colombia
12039,0.41,0.54,2,152,3,0,1,0,technical,low,India
12040,0.87,0.88,5,269,5,0,1,0,technical,low,India
12041,0.45,0.48,2,158,3,0,1,0,technical,low,India
12042,0.4,0.46,2,127,3,0,1,0,technical,low,India
12043,0.1,0.8,7,281,4,0,1,0,technical,low,India
12044,0.09,0.89,6,276,4,0,1,0,technical,low,Colombia
12045,0.84,0.74,3,182,4,0,1,0,technical,low,Colombia
12046,0.4,0.55,2,147,3,0,1,0,support,low,Reino Unido
12047,0.57,0.7,3,273,6,0,1,0,support,low,Reino Unido
12048,0.4,0.54,2,148,3,0,1,0,support,low,Reino Unido
12049,0.43,0.47,2,147,3,0,1,0,support,low,India
12050,0.13,0.78,6,152,2,0,1,0,support,low,India
12051,0.44,0.55,2,135,3,0,1,0,support,low,Colombia
12052,0.38,0.55,2,134,3,0,1,0,support,low,Colombia
12053,0.39,0.54,2,132,3,0,1,0,support,low,India
12054,0.1,0.92,7,307,4,0,1,0,support,low,India
12055,0.37,0.46,2,140,3,0,1,0,support,low,Colombia
12056,0.11,0.94,7,255,4,0,1,0,support,low,Reino Unido
12057,0.1,0.81,6,309,4,0,1,0,technical,low,Reino Unido
12058,0.38,0.54,2,128,3,0,1,0,technical,low,Colombia
12059,0.85,1.0,4,225,5,0,1,0,technical,low,Reino Unido
12060,0.85,0.91,5,226,5,0,1,0,management,medium,Reino Unido
12061,0.11,0.93,7,308,4,0,1,0,IT,medium,India
12062,0.1,0.95,6,244,5,0,1,0,IT,medium,Reino Unido
12063,0.36,0.56,2,132,3,0,1,0,IT,medium,Colombia
12064,0.11,0.94,6,286,4,0,1,0,IT,medium,Colombia
12065,0.81,0.7,6,161,4,0,1,0,IT,medium,Colombia
12066,0.43,0.54,2,153,3,0,1,0,product_mng,medium,India
12067,0.9,0.98,4,264,6,0,1,0,product_mng,medium,Reino Unido
12068,0.76,0.86,5,223,5,1,1,0,product_mng,medium,Colombia
12069,0.43,0.5,2,135,3,0,1,0,product_mng,medium,India
12070,0.74,0.99,2,277,3,0,1,0,IT,medium,Reino Unido
12071,0.09,0.77,5,275,4,0,1,0,product_mng,medium,Colombia
12072,0.45,0.49,2,149,3,0,1,0,product_mng,high,Colombia
12073,0.09,0.87,7,295,4,0,1,0,product_mng,low,Colombia
12074,0.11,0.97,6,277,4,0,1,0,product_mng,medium,Reino Unido
12075,0.11,0.79,7,306,4,0,1,0,product_mng,medium,Colombia
12076,0.1,0.83,6,295,4,0,1,0,product_mng,medium,India
12077,0.4,0.54,2,137,3,0,1,0,marketing,medium,Reino Unido
12078,0.43,0.56,2,157,3,0,1,0,sales,low,India
12079,0.39,0.56,2,142,3,0,1,0,accounting,low,Colombia
12080,0.45,0.54,2,140,3,0,1,0,support,low,Colombia
12081,0.38,0.49,2,151,3,0,1,0,technical,low,Colombia
12082,0.79,0.59,4,139,3,0,1,1,management,low,Colombia
12083,0.84,0.85,4,249,6,0,1,0,marketing,low,Colombia
12084,0.11,0.77,6,291,4,0,1,0,marketing,low,Colombia
12085,0.11,0.87,6,305,4,0,1,0,marketing,low,Colombia
12086,0.17,0.84,5,232,3,0,1,0,sales,low,India
12087,0.44,0.45,2,132,3,0,1,0,sales,low,Reino Unido
12088,0.37,0.57,2,130,3,0,1,0,sales,low,Colombia
12089,0.1,0.79,6,291,4,0,1,0,sales,low,Reino Unido
12090,0.4,0.5,2,130,3,0,1,0,sales,low,India
12091,0.89,1.0,5,246,5,0,1,0,sales,low,India
12092,0.42,0.48,2,143,3,0,1,0,sales,low,India
12093,0.46,0.55,2,129,3,0,1,0,sales,low,Reino Unido
12094,0.09,0.83,6,255,4,0,1,0,sales,low,India
12095,0.37,0.51,2,155,3,0,1,0,sales,low,Reino Unido
12096,0.1,0.77,6,265,4,0,1,0,sales,low,India
12097,0.1,0.84,6,279,4,0,1,0,sales,low,Reino Unido
12098,0.11,0.97,6,284,4,0,1,0,sales,low,India
12099,0.9,1.0,5,221,6,0,1,0,sales,medium,Reino Unido
12100,0.38,0.52,2,154,3,0,1,0,sales,medium,Colombia
12101,0.36,0.52,2,147,3,0,1,0,sales,medium,Colombia
12102,0.42,0.46,2,150,3,0,1,0,sales,medium,India
12103,0.09,0.94,7,267,4,0,1,0,sales,medium,Colombia
12104,0.43,0.52,2,158,3,0,1,0,sales,medium,Reino Unido
12105,0.24,0.46,7,224,5,0,1,0,accounting,medium,Reino Unido
12106,0.91,1.0,4,257,5,0,1,0,accounting,medium,Colombia
12107,0.44,0.5,2,148,3,0,1,0,accounting,medium,Reino Unido
12108,0.71,0.87,3,177,4,0,1,0,hr,medium,Reino Unido
12109,0.4,0.49,2,155,3,0,1,0,hr,medium,Colombia
12110,0.43,0.47,2,144,3,0,1,0,hr,medium,Reino Unido
12111,0.09,0.85,6,289,4,0,1,0,hr,high,India
12112,0.43,0.52,2,160,3,0,1,0,technical,low,India
12113,0.9,0.96,4,258,5,0,1,0,technical,medium,India
12114,0.84,1.0,5,234,5,0,1,0,technical,medium,Colombia
12115,0.37,0.48,2,137,3,0,1,0,technical,medium,India
12116,0.86,0.68,5,263,2,0,1,0,technical,medium,Reino Unido
12117,0.11,0.84,6,251,4,0,1,0,technical,low,Colombia
12118,0.37,0.57,2,133,3,0,1,0,technical,low,Reino Unido
12119,0.4,0.46,2,132,3,0,1,0,technical,low,Colombia
12120,0.14,0.62,4,158,4,1,1,0,technical,low,Reino Unido
12121,0.4,0.46,2,135,3,0,1,0,technical,low,India
12122,0.75,1.0,4,216,6,0,1,0,technical,low,India
12123,0.11,0.84,6,300,5,1,1,0,support,low,Colombia
12124,0.46,0.49,2,138,3,0,1,0,support,low,Reino Unido
12125,0.11,0.92,6,260,4,0,1,0,support,low,India
12126,0.38,0.49,2,132,3,0,1,0,support,low,Reino Unido
12127,0.7,0.89,3,183,5,0,1,0,support,low,Colombia
12128,0.09,0.82,6,250,4,0,1,0,support,low,Reino Unido
12129,0.37,0.45,2,151,3,0,1,0,support,low,India
12130,0.1,0.83,6,292,4,0,1,0,support,low,India
12131,0.38,0.57,2,140,3,0,1,0,support,low,India
12132,0.9,1.0,5,221,5,0,1,0,support,low,Reino Unido
12133,0.44,0.51,2,138,3,0,1,0,support,low,India
12134,0.36,0.5,2,132,3,0,1,0,technical,low,Reino Unido
12135,0.31,0.84,7,133,5,0,1,0,technical,low,India
12136,0.1,0.84,6,283,4,1,1,0,technical,low,India
12137,0.42,0.48,2,129,3,0,1,0,management,low,India
12138,0.74,1.0,4,249,5,0,1,0,IT,low,India
12139,0.73,0.87,5,257,5,0,1,0,IT,low,India
12140,0.09,0.96,6,245,4,0,1,0,IT,low,Colombia
12141,0.45,0.53,2,155,3,0,1,0,IT,low,Reino Unido
12142,0.11,0.8,6,256,4,0,1,0,IT,low,Reino Unido
12143,0.37,0.47,2,152,3,0,1,0,product_mng,low,Reino Unido
12144,0.84,0.99,4,267,5,0,1,0,product_mng,low,India
12145,0.41,0.46,2,151,3,0,1,0,product_mng,low,Colombia
12146,0.76,0.92,4,239,5,0,1,0,product_mng,low,Reino Unido
12147,0.11,0.87,6,306,4,0,1,0,IT,low,Reino Unido
12148,0.84,0.88,4,263,5,1,1,0,marketing,low,India
12149,0.39,0.5,2,147,3,0,1,0,marketing,low,India
12150,0.11,0.91,6,278,4,0,1,0,marketing,low,India
12151,0.45,0.56,2,154,3,0,1,0,marketing,low,India
12152,0.37,0.52,2,143,3,0,1,0,marketing,low,India
12153,0.4,0.52,2,155,3,0,1,0,marketing,low,Colombia
12154,0.39,0.48,2,160,3,0,1,0,sales,low,Colombia
12155,0.11,0.8,6,304,4,0,1,0,accounting,low,Reino Unido
12156,0.83,1.0,5,240,5,0,1,0,support,low,Reino Unido
12157,0.11,0.92,6,305,4,0,1,0,technical,low,India
12158,0.39,0.5,2,136,3,0,1,0,management,low,India
12159,0.45,0.45,2,132,3,0,1,0,marketing,low,Colombia
12160,0.1,0.95,7,301,4,0,1,0,marketing,low,Colombia
12161,0.9,0.98,5,243,6,0,1,0,marketing,low,India
12162,0.45,0.51,2,147,3,0,1,0,sales,low,Reino Unido
12163,0.79,0.89,5,239,5,0,1,0,sales,low,India
12164,0.9,0.99,5,260,5,0,1,0,sales,low,India
12165,0.11,0.84,7,296,4,0,1,0,sales,low,Reino Unido
12166,0.43,0.55,2,129,3,0,1,0,sales,low,Reino Unido
12167,0.31,0.54,5,132,5,0,1,0,sales,low,Colombia
12168,0.32,0.5,2,135,5,0,1,0,sales,low,Reino Unido
12169,0.45,0.57,2,158,3,0,1,0,sales,low,Reino Unido
12170,0.81,0.99,4,259,5,0,1,0,sales,low,Colombia
12171,0.41,0.46,2,160,3,0,1,1,sales,low,Colombia
12172,0.11,0.78,7,278,4,0,1,0,sales,low,Reino Unido
12173,0.1,0.88,6,284,4,0,1,0,sales,low,Reino Unido
12174,0.7,0.53,2,274,4,0,1,0,sales,low,Colombia
12175,0.54,0.74,4,164,2,0,1,0,sales,low,Colombia
12176,0.41,0.48,2,148,3,0,1,0,sales,low,Reino Unido
12177,0.38,0.5,2,140,3,0,1,0,sales,medium,Reino Unido
12178,0.37,0.51,2,127,3,0,1,0,sales,medium,Colombia
12179,0.11,0.85,6,308,5,0,1,0,sales,medium,India
12180,0.4,0.47,2,146,3,0,1,0,sales,medium,Colombia
12181,0.1,0.84,6,261,4,0,1,0,accounting,medium,Colombia
12182,0.89,0.99,5,257,5,0,1,0,accounting,medium,Reino Unido
12183,0.11,0.8,6,285,4,0,1,0,accounting,medium,India
12184,0.36,0.55,2,141,3,0,1,0,hr,medium,Colombia
12185,0.4,0.46,2,127,3,0,1,0,hr,medium,Colombia
12186,0.09,0.85,6,297,4,0,1,0,hr,medium,Reino Unido
12187,0.4,0.46,2,143,3,0,1,0,hr,medium,India
12188,0.37,0.55,2,152,3,0,1,0,technical,medium,India
12189,0.44,0.51,2,156,3,0,1,0,technical,high,Reino Unido
12190,0.09,0.8,7,283,5,0,1,0,technical,low,Reino Unido
12191,0.92,0.87,4,226,6,1,1,0,technical,medium,Reino Unido
12192,0.74,0.91,4,232,5,0,1,0,technical,medium,Reino Unido
12193,0.09,0.82,6,249,4,0,1,0,technical,medium,India
12194,0.89,0.95,4,275,5,0,1,0,technical,medium,Reino Unido
12195,0.09,0.8,6,304,4,0,1,0,technical,low,Reino Unido
12196,0.27,0.54,7,278,3,0,1,0,technical,low,Reino Unido
12197,0.1,0.91,6,287,4,0,1,0,technical,low,Colombia
12198,0.1,0.89,7,285,4,0,1,0,technical,low,Colombia
12199,0.77,0.94,5,226,6,0,1,0,support,low,Colombia
12200,0.9,0.82,5,259,5,0,1,0,support,low,Reino Unido
12201,0.39,0.5,2,135,3,0,1,0,support,low,India
12202,0.76,1.0,5,219,5,0,1,0,support,low,India
12203,0.1,0.93,6,256,4,0,1,0,support,low,Reino Unido
12204,0.87,0.9,5,254,6,0,1,0,support,low,Colombia
12205,0.38,0.5,2,153,3,0,1,0,support,low,India
12206,0.77,0.99,5,228,5,0,1,0,support,low,Colombia
12207,0.78,0.87,4,228,5,0,1,0,support,low,Reino Unido
12208,0.44,0.5,2,128,3,0,1,0,support,low,Colombia
12209,0.38,0.52,2,153,3,0,1,0,support,low,Reino Unido
12210,0.43,0.46,2,156,3,0,1,0,technical,low,India
12211,0.39,0.5,4,294,3,0,1,0,technical,low,India
12212,0.88,1.0,5,219,5,0,1,0,technical,low,India
12213,0.45,0.46,2,153,3,0,1,0,management,low,India
12214,0.4,0.53,2,151,3,0,1,0,IT,low,Reino Unido
12215,0.36,0.51,2,155,3,0,1,0,IT,low,India
12216,0.36,0.48,2,158,3,0,1,0,IT,low,Colombia
12217,0.9,0.98,5,245,5,0,1,0,IT,low,Reino Unido
12218,0.43,0.53,2,131,3,0,1,0,IT,low,Reino Unido
12219,0.89,0.87,5,225,5,0,1,0,product_mng,low,India
12220,0.1,0.84,6,286,4,0,1,0,product_mng,low,India
12221,0.37,0.5,2,135,3,0,1,0,product_mng,low,India
12222,0.37,0.51,2,153,3,0,1,0,product_mng,low,Colombia
12223,0.87,0.9,5,252,5,0,1,0,IT,low,Reino Unido
12224,0.4,0.56,2,149,3,0,1,0,accounting,low,Colombia
12225,0.9,0.97,4,258,5,0,1,0,accounting,low,Colombia
12226,0.37,0.46,2,158,3,0,1,0,hr,low,Colombia
12227,0.44,0.54,2,149,3,0,1,0,hr,low,India
12228,0.85,0.95,5,236,5,0,1,0,hr,low,Reino Unido
12229,0.78,0.98,5,239,6,0,1,0,marketing,low,India
12230,0.42,0.47,2,159,3,0,1,0,marketing,low,India
12231,0.92,0.99,5,255,6,0,1,0,sales,low,Reino Unido
12232,0.11,0.83,6,244,4,0,1,0,accounting,low,Reino Unido
12233,0.42,0.56,2,134,3,0,1,0,support,low,Colombia
12234,0.48,0.57,4,270,4,0,1,0,technical,low,India
12235,0.83,0.85,4,255,5,0,1,0,management,low,Colombia
12236,0.4,0.53,2,151,3,0,1,0,marketing,low,Colombia
12237,0.43,0.45,2,135,3,0,1,0,marketing,low,India
12238,0.43,0.53,2,146,3,0,1,0,marketing,low,Colombia
12239,0.1,0.97,7,254,4,0,1,0,sales,low,Colombia
12240,0.1,0.87,7,289,4,0,1,0,sales,low,Colombia
12241,0.37,0.46,2,156,3,0,1,0,sales,low,Colombia
12242,0.38,0.53,2,156,3,0,1,0,sales,low,India
12243,0.4,0.5,2,128,3,0,1,0,sales,low,Reino Unido
12244,0.89,0.86,5,275,5,0,1,0,sales,low,India
12245,0.45,0.46,2,155,3,0,1,0,sales,low,Reino Unido
12246,0.37,0.48,2,159,3,0,1,0,sales,low,Colombia
12247,0.46,0.49,2,148,3,0,1,0,sales,low,Reino Unido
12248,0.87,0.91,4,228,5,0,1,0,sales,low,Colombia
12249,0.11,0.84,6,298,4,0,1,0,sales,low,Reino Unido
12250,0.79,0.87,5,261,5,0,1,0,sales,low,Colombia
12251,0.79,0.92,5,254,6,0,1,0,sales,low,Colombia
12252,0.19,0.59,7,192,3,0,1,0,sales,low,India
12253,0.87,0.98,4,248,5,0,1,0,sales,low,Colombia
12254,0.6,0.92,2,258,5,0,1,0,sales,low,Colombia
12255,0.44,0.45,2,156,3,0,1,0,sales,medium,Reino Unido
12256,0.11,0.81,6,266,4,1,1,0,sales,medium,Reino Unido
12257,0.42,0.54,2,156,3,0,1,0,sales,medium,Reino Unido
12258,0.88,0.88,5,232,5,1,1,0,accounting,medium,Reino Unido
12259,0.11,0.84,6,287,4,0,1,0,accounting,medium,Reino Unido
12260,0.46,0.46,2,154,3,0,1,0,accounting,medium,India
12261,0.82,0.97,5,263,5,0,1,0,hr,medium,Colombia
12262,0.44,0.56,2,131,3,0,1,0,hr,medium,Colombia
12263,0.11,0.78,6,260,4,0,1,0,hr,medium,Reino Unido
12264,0.42,0.5,2,139,3,0,1,0,hr,medium,India
12265,0.84,0.93,4,251,5,0,1,0,technical,medium,Colombia
12266,0.11,0.95,6,286,4,0,1,0,technical,medium,Colombia
12267,0.45,0.53,2,129,3,0,1,0,technical,high,Colombia
12268,0.38,0.56,2,156,3,0,1,0,technical,low,Reino Unido
12269,0.38,0.86,6,139,6,0,1,0,technical,medium,India
12270,0.44,0.51,2,127,3,0,1,0,technical,medium,Colombia
12271,0.11,0.84,6,251,4,0,1,0,technical,medium,Reino Unido
12272,0.81,0.93,5,270,5,0,1,0,technical,medium,Reino Unido
12273,0.09,0.96,6,296,4,0,1,0,technical,low,India
12274,0.11,0.9,6,254,4,0,1,0,technical,low,Reino Unido
12275,0.81,0.95,5,238,6,0,1,0,technical,low,India
12276,0.1,0.97,6,267,4,1,1,0,support,low,India
12277,0.74,0.89,5,229,6,0,1,0,support,low,Reino Unido
12278,0.09,0.78,6,254,4,0,1,0,support,low,Colombia
12279,0.82,0.81,4,233,4,1,1,0,support,low,Colombia
12280,0.1,0.98,6,268,4,0,1,0,support,low,India
12281,0.27,0.56,3,301,3,0,1,0,support,low,India
12282,0.83,0.92,5,267,6,0,1,0,support,low,Reino Unido
12283,0.1,0.93,6,289,4,1,1,0,support,low,India
12284,0.38,0.47,2,144,3,0,1,0,support,low,India
12285,0.4,0.56,2,148,3,0,1,0,support,low,Reino Unido
12286,0.11,0.83,6,306,4,0,1,0,support,low,India
12287,0.11,0.79,6,292,4,0,1,1,technical,low,Colombia
12288,0.82,0.91,5,232,5,0,1,0,technical,low,Reino Unido
12289,0.36,0.48,2,137,3,0,1,0,technical,low,Reino Unido
12290,0.4,0.46,2,128,3,0,1,0,management,low,India
12291,0.87,0.84,5,231,5,0,1,0,IT,low,Colombia
12292,0.41,0.49,2,146,3,0,1,0,IT,low,Reino Unido
12293,0.11,0.91,6,308,4,1,1,0,IT,low,Reino Unido
12294,0.1,0.93,6,253,4,0,1,0,IT,medium,Colombia
12295,0.38,0.51,2,146,3,0,1,0,IT,medium,Reino Unido
12296,0.39,0.55,2,156,3,0,1,0,product_mng,medium,Colombia
12297,0.4,0.52,2,147,3,0,1,0,product_mng,medium,Colombia
12298,0.45,0.48,2,136,3,0,1,0,product_mng,medium,Reino Unido
12299,0.74,0.84,5,249,5,0,1,0,product_mng,medium,Colombia
12300,0.45,0.55,2,151,3,0,1,0,IT,medium,Reino Unido
12301,0.12,1.0,3,278,4,0,1,0,RandD,medium,Reino Unido
12302,0.1,0.77,7,250,5,0,1,0,RandD,medium,India
12303,0.37,0.55,2,127,3,0,1,0,RandD,medium,India
12304,0.89,0.87,5,255,5,0,1,0,RandD,medium,Colombia
12305,0.45,0.47,2,135,3,0,1,0,RandD,medium,Reino Unido
12306,0.37,0.46,2,149,3,0,1,0,marketing,high,Colombia
12307,0.11,0.81,5,287,4,0,1,0,sales,low,India
12308,0.41,0.48,2,145,3,0,1,0,accounting,medium,India
12309,0.1,0.94,6,285,4,0,1,0,support,medium,Reino Unido
12310,0.1,0.93,7,305,4,0,1,0,technical,medium,Colombia
12311,0.11,0.95,7,300,4,0,1,0,management,medium,Reino Unido
12312,0.4,0.54,2,139,3,0,1,0,marketing,low,Colombia
12313,0.41,0.49,2,130,3,0,1,0,marketing,low,India
12314,0.1,0.81,6,268,4,0,1,0,marketing,low,Reino Unido
12315,0.73,0.86,4,245,6,0,1,0,sales,low,Reino Unido
12316,0.43,0.47,2,135,3,0,1,0,sales,low,India
12317,0.37,0.46,2,153,3,0,1,0,sales,low,India
12318,0.11,0.94,6,276,4,0,1,0,sales,low,India
12319,0.4,0.46,2,130,3,0,1,0,sales,low,India
12320,0.41,0.54,2,153,3,1,1,0,sales,low,Reino Unido
12321,0.82,0.84,5,244,5,0,1,0,sales,low,Colombia
12322,0.61,0.47,2,253,3,0,1,0,sales,low,Colombia
12323,0.11,0.91,7,287,4,0,1,0,sales,low,India
12324,0.37,0.45,2,131,3,0,1,0,sales,low,India
12325,0.41,0.52,2,135,3,0,1,0,sales,low,Colombia
12326,0.37,0.52,2,157,3,0,1,0,sales,low,Colombia
12327,0.88,0.99,5,262,6,0,1,0,sales,low,Colombia
12328,0.1,0.85,6,266,4,0,1,0,sales,low,Reino Unido
12329,0.44,0.48,2,148,3,0,1,0,sales,low,Reino Unido
12330,0.38,0.57,2,140,3,0,1,0,sales,low,Colombia
12331,0.11,0.85,7,302,4,0,1,0,sales,low,Colombia
12332,0.09,0.98,6,271,4,0,1,0,sales,low,Reino Unido
12333,0.45,0.52,2,145,3,0,1,0,sales,medium,Colombia
12334,0.1,0.81,6,290,4,0,1,0,accounting,medium,Reino Unido
12335,0.45,0.47,2,151,3,0,1,0,accounting,medium,India
12336,0.77,0.87,5,266,5,0,1,0,accounting,medium,India
12337,0.44,0.51,2,140,3,0,1,0,hr,medium,Colombia
12338,0.39,0.5,2,142,3,0,1,0,hr,medium,India
12339,0.1,0.91,6,246,4,0,1,0,hr,medium,Reino Unido
12340,0.09,0.89,7,308,5,0,1,0,hr,medium,Colombia
12341,0.37,0.47,2,141,3,0,1,0,technical,medium,Reino Unido
12342,0.9,1.0,5,232,5,0,1,0,technical,medium,India
12343,0.41,0.56,2,143,3,0,1,0,technical,medium,Reino Unido
12344,0.37,0.52,2,155,3,0,1,0,technical,medium,India
12345,0.1,0.86,6,278,4,0,1,0,technical,high,India
12346,0.81,1.0,4,253,5,0,1,0,technical,low,Colombia
12347,0.11,0.8,6,282,4,0,1,0,technical,medium,Colombia
12348,0.11,0.84,7,264,4,0,1,0,technical,medium,Reino Unido
12349,0.4,0.46,2,149,3,0,1,0,technical,medium,Reino Unido
12350,0.09,0.8,6,304,5,0,1,0,technical,medium,Reino Unido
12351,0.48,0.93,3,219,6,0,1,0,technical,low,Reino Unido
12352,0.91,0.91,4,262,6,0,1,0,support,low,Colombia
12353,0.43,0.57,2,135,3,0,1,0,support,low,India
12354,0.33,0.88,6,219,5,0,1,0,support,low,India
12355,0.41,0.57,2,136,3,0,1,0,support,low,Reino Unido
12356,0.41,0.55,2,154,3,0,1,0,support,low,India
12357,0.37,0.54,2,149,3,0,1,0,support,low,Colombia
12358,0.31,0.62,6,135,5,0,1,0,support,low,Colombia
12359,0.09,0.91,6,275,4,0,1,0,support,low,Colombia
12360,0.1,0.87,6,290,4,0,1,0,support,low,India
12361,0.76,0.9,4,263,5,0,1,0,support,low,India
12362,0.41,0.54,2,145,3,0,1,0,support,low,Colombia
12363,0.72,0.96,5,267,5,0,1,0,technical,low,Colombia
12364,0.4,0.5,2,141,3,1,1,0,technical,low,Colombia
12365,0.91,0.87,4,235,5,0,1,0,technical,low,India
12366,0.1,0.83,6,258,4,0,1,0,management,low,India
12367,0.4,0.56,2,131,3,0,1,0,IT,low,Colombia
12368,0.82,0.86,5,243,5,0,1,0,IT,low,India
12369,0.1,0.82,6,266,4,0,1,0,IT,low,Colombia
12370,0.37,0.45,2,142,3,0,1,0,IT,low,Reino Unido
12371,0.36,0.51,2,135,3,0,1,0,IT,low,Reino Unido
12372,0.39,0.48,2,141,3,0,1,0,product_mng,medium,Colombia
12373,0.36,0.57,2,142,3,0,1,0,product_mng,medium,Reino Unido
12374,0.86,0.84,5,254,5,0,1,0,product_mng,medium,Colombia
12375,0.73,0.99,5,262,5,0,1,0,product_mng,medium,Colombia
12376,0.56,0.71,4,296,2,0,1,0,IT,medium,Reino Unido
12377,0.44,0.56,2,158,3,0,1,0,accounting,medium,India
12378,0.31,0.56,4,238,2,0,1,0,accounting,medium,India
12379,0.77,0.93,4,231,5,0,1,0,hr,medium,India
12380,0.44,0.45,2,156,3,0,1,0,hr,medium,Colombia
12381,0.38,0.46,2,145,3,0,1,0,hr,medium,India
12382,0.45,0.48,2,144,3,0,1,0,marketing,medium,Reino Unido
12383,0.38,0.51,2,159,3,0,1,0,sales,medium,India
12384,0.36,0.48,2,156,3,0,1,0,accounting,high,India
12385,0.75,0.9,5,256,5,0,1,0,support,low,India
12386,0.1,0.93,6,298,4,0,1,0,technical,medium,India
12387,0.1,0.97,6,247,4,0,1,0,management,medium,Colombia
12388,0.45,0.5,2,157,3,0,1,0,marketing,medium,Colombia
12389,0.42,0.57,2,154,3,1,1,0,marketing,medium,Colombia
12390,0.78,1.0,4,253,5,0,1,0,marketing,low,Reino Unido
